Date,Open,High,Low,Close,Adj Close,Volume
2010-03-23,277.479950,278.112579,269.988007,273.474945,273.474945,11043840
2010-03-24,271.736450,278.879700,268.842316,277.624390,277.624390,13179616
2010-03-25,278.466248,284.932007,278.286926,280.389038,280.389038,7891268
2010-03-26,281.579559,282.635620,278.964386,280.294403,280.294403,5412612
2010-03-29,280.448822,281.305603,279.238342,280.174835,280.174835,6232273
2010-03-30,280.364136,282.755157,279.093903,282.296875,282.296875,3970627
2010-03-31,281.469971,283.806213,280.354156,282.501129,282.501129,6084320
2010-04-01,284.608215,285.654297,281.719055,283.337982,283.337982,4221163
2010-04-05,284.384064,286.366638,283.437592,284.438843,284.438843,3817255
2010-04-06,283.666748,284.379089,281.644318,283.049072,283.049072,4135644
2010-04-07,282.590790,283.313080,279.880951,280.717804,280.717804,5181348
2010-04-08,280.608215,283.861023,278.979309,282.685425,282.685425,3909599
2010-04-09,282.685425,283.323029,280.946930,282.052795,282.052795,4128617
2010-04-12,282.615692,285.928284,282.052795,285.295654,285.295654,4722435
2010-04-13,285.196014,293.340485,284.498627,292.289429,292.289429,7853929
2010-04-14,293.928284,295.064026,290.914581,293.400269,293.400269,6830908
2010-04-15,294.979340,297.803772,293.046600,296.538513,296.538513,13574290
2010-04-16,280.448822,283.342957,273.788757,274.047791,274.047791,24562723
2010-04-19,273.350403,275.960632,271.482422,274.022888,274.022888,7817191
2010-04-20,276.050293,278.785034,274.501099,276.483673,276.483673,5977120
2010-04-21,277.191010,279.078949,275.049042,276.115051,276.115051,4800928
2010-04-22,274.969360,275.218414,270.660492,272.508575,272.508575,6585994
2010-04-23,272.603210,273.634338,270.122528,271.477448,271.477448,4194463
2010-04-26,271.467468,271.477448,263.616913,264.827362,264.827362,8770351
2010-04-27,263.487396,268.159882,262.630585,263.542175,263.542175,7718222
2010-04-28,265.056488,266.416412,259.542175,263.606934,263.606934,6837734
2010-04-29,265.689117,267.248291,262.351654,265.006683,265.006683,6140731
2010-04-30,264.573303,267.836090,261.738953,261.868439,261.868439,4889057
2010-05-03,262.266968,265.464966,261.559601,264.309296,264.309296,3729527
2010-05-04,262.276917,262.386505,251.163574,252.239548,252.239548,12198151
2010-05-05,249.554611,256.897095,249.300568,253.928207,253.928207,9198750
2010-05-06,253.425095,257.793732,229.141129,248.403915,248.403915,10037683
2010-05-07,249.051498,251.716507,239.766296,245.649246,245.649246,10216150
2010-05-10,256.025360,260.433838,255.342911,259.851013,259.851013,8286946
2010-05-11,256.872192,258.969330,253.161087,253.574539,253.574539,6670108
2010-05-12,255.063965,255.063965,250.062698,251.751373,251.751373,7732475
2010-05-13,257.285645,260.025360,254.232071,254.486130,254.486130,6676532
2010-05-14,253.933197,254.540924,247.198441,252.817383,252.817383,8262856
2010-05-17,252.443787,253.230835,248.244522,253.036560,253.036560,5608544
2010-05-18,254.047760,254.530960,247.606903,248.254486,248.254486,5672181
2010-05-19,247.203415,248.787476,242.959335,246.291840,246.291840,6917231
2010-05-20,241.629318,241.883362,236.015350,236.618103,236.618103,9863433
2010-05-21,233.654205,241.594452,231.332901,235.143631,235.143631,19454247
2010-05-24,239.467422,243.980499,237.509750,237.689087,237.689087,8723777
2010-05-25,233.200912,237.833542,231.138641,237.644257,237.644257,6057420
2010-05-26,240.134918,243.965561,236.613113,236.847244,236.847244,6977255
2010-05-27,241.569534,245.235794,239.626816,244.314255,244.314255,5639258
2010-05-28,245.449997,245.803665,240.598175,241.908264,241.908264,5811301
2010-06-01,239.317978,244.613129,239.163559,240.284348,240.284348,5353592
2010-06-02,242.431305,246.012878,239.831055,245.763824,245.763824,5100647
2010-06-03,246.630569,253.051498,246.426331,251.855988,251.855988,7328767
2010-06-04,248.926956,253.674164,247.422592,248.428833,248.428833,7869988
2010-06-07,248.598190,249.519745,240.672897,241.853470,241.853470,7292633
2010-06-08,243.014130,243.507278,237.878372,241.484848,241.484848,5390329
2010-06-09,242.700302,243.527206,235.118713,236.124939,236.124939,5478458
2010-06-10,239.288086,243.337906,237.031555,242.595688,242.595688,5175125
2010-06-11,240.349106,243.442520,239.910751,243.337906,243.337906,3576756
2010-06-14,246.316742,246.326706,240.692825,240.692825,240.692825,4096096
2010-06-15,240.638031,249.265686,240.189713,248.065186,248.065186,8551132
2010-06-16,247.158585,251.058975,247.128708,249.699066,249.699066,4595762
2010-06-17,250.784988,251.990479,247.417618,249.106293,249.106293,3969423
2010-06-18,250.316757,250.794952,248.134933,249.081375,249.081375,5767337
2010-06-21,249.016632,249.549622,241.539658,243.367798,243.367798,5989366
2010-06-22,244.035294,247.372787,241.958084,242.217117,242.217117,4456040
2010-06-23,242.535919,242.535919,238.187210,240.124954,240.124954,4073411
2010-06-24,238.934418,240.473648,235.746368,236.662933,236.662933,3801395
2010-06-25,237.639267,237.933167,234.401413,235.457443,235.457443,4507231
2010-06-28,235.412613,237.883362,233.629303,235.158569,235.158569,3537811
2010-06-29,230.854706,231.407623,224.717697,226.281845,226.281845,7030453
2010-06-30,226.630539,228.060181,221.529648,221.644226,221.644226,7233411
2010-07-01,221.813583,223.362778,216.005356,218.924423,218.924423,7053540
2010-07-02,219.985443,220.314209,217.185928,217.459900,217.459900,3886513
2010-07-06,221.170990,222.999146,216.005356,217.220810,217.220810,5139392
2010-07-07,218.336624,224.802383,216.877090,224.259415,224.259415,6282862
2010-07-08,225.928162,227.811111,223.990433,227.427551,227.427551,5357807
2010-07-09,235.098785,235.746368,230.525925,232.872131,232.872131,8695471
2010-07-12,235.303024,238.824829,234.660431,237.026566,237.026566,6693796
2010-07-13,240.224579,245.574524,239.243256,243.686600,243.686600,7982408
2010-07-14,244.025330,245.992950,242.321716,244.752609,244.752609,6259374
2010-07-15,244.946884,246.426331,240.438782,246.087601,246.087601,9752819
2010-07-16,233.684097,234.401413,228.902023,228.946854,228.946854,15708259
2010-07-19,229.644241,233.948105,227.905746,232.219589,232.219589,9134711
2010-07-20,229.654205,240.593201,229.440002,239.895813,239.895813,8139395
2010-07-21,241.096313,241.943130,236.827316,237.858444,237.858444,6583785
2010-07-22,240.712753,243.577011,240.339157,241.499802,241.499802,4311500
2010-07-23,239.487350,244.379013,239.108765,244.114990,244.114990,4545775
2010-07-26,243.631805,244.458710,241.534668,243.572037,243.572037,4005357
2010-07-27,244.374023,247.821106,244.169785,245.395203,245.395203,4920775
2010-07-28,246.545883,246.700302,240.433792,241.270660,241.270660,5010711
2010-07-29,242.067673,243.527206,238.770035,241.589462,241.589462,5371057
2010-07-30,238.929428,242.770035,238.675385,241.519730,241.519730,4304273
2010-08-02,243.582001,245.718979,242.560822,244.289337,244.289337,3731334
2010-08-03,244.334183,245.310516,242.471161,244.000427,244.000427,3618111
2010-08-04,245.171036,252.553375,244.608154,252.214645,252.214645,7653580
2010-08-05,252.000443,253.350388,250.839798,253.101318,253.101318,4858945
2010-08-06,251.756348,251.925720,247.098816,249.176025,249.176025,6663885
2010-08-09,250.187241,251.806168,249.743896,251.731445,251.731445,3758435
2010-08-10,250.237045,252.055237,248.354111,250.914505,250.914505,4163548
2010-08-11,247.935669,248.070175,244.832306,244.951859,244.951859,4462665
2010-08-12,241.066422,246.451233,240.354095,245.086349,245.086349,4425727
2010-08-13,243.586975,244.677887,242.097565,242.266922,242.266922,3883903
2010-08-16,240.936905,244.020355,239.352844,241.888336,241.888336,2619783
2010-08-17,243.352859,246.426331,242.107529,244.344131,244.344131,3795574
2010-08-18,244.304291,244.518478,239.875885,240.174759,240.174759,5392939
2010-08-19,239.606888,240.354095,232.752579,233.111237,233.111237,7879424
2010-08-20,233.111237,234.914490,229.649216,230.147354,230.147354,7864568
2010-08-23,229.888321,233.250717,228.010361,231.168518,231.168518,5994786
2010-08-24,227.995422,228.329163,224.618073,224.852203,224.852203,5546111
2010-08-25,224.159790,228.050217,224.159790,226.461166,226.461166,5203632
2010-08-26,227.178482,227.776245,224.378967,224.647964,224.647964,3567321
2010-08-27,225.435013,229.136139,222.989182,228.558304,228.558304,4642135
2010-08-30,228.717712,229.021576,225.365280,225.499771,225.499771,2472031
2010-08-31,224.214584,226.585709,223.163528,224.169754,224.169754,3908194
2010-09-01,226.640503,231.601898,225.405121,229.305511,229.305511,6480801
2010-09-02,230.555817,231.347855,229.295547,230.725189,230.725189,3381026
2010-09-03,234.381485,235.058945,232.847229,234.271896,234.271896,5099844
2010-09-07,231.382721,232.921951,230.645477,231.332901,231.332901,3432618
2010-09-08,231.726425,235.367783,231.387695,234.411362,234.411362,4821605
2010-09-09,238.022827,239.303040,234.411362,237.200912,237.200912,4879421
2010-09-10,238.615616,238.999176,236.652969,237.180984,237.180984,3963400
2010-09-13,239.552094,241.270660,238.869659,240.234543,240.234543,4499803
2010-09-14,240.105026,241.469910,239.143631,239.317978,239.317978,4449616
2010-09-15,239.078873,240.045258,238.356583,239.422592,239.422592,4823613
2010-09-16,239.078873,240.324203,238.809875,239.631805,239.631805,3953764
2010-09-17,240.971786,244.682877,239.691574,244.159836,244.159836,11325492
2010-09-20,245.330444,254.251999,245.111267,253.190979,253.190979,8840011
2010-09-21,253.888367,259.019135,253.504807,255.771301,255.771301,8966082
2010-09-22,255.472427,257.923248,254.884628,257.036560,257.036560,5093219
2010-09-23,256.344147,258.874664,254.695343,255.781265,255.781265,4652172
2010-09-24,259.895844,262.929474,258.162354,262.660492,262.660492,6738965
2010-09-27,263.437561,267.422638,263.437561,264.214661,264.214661,6238095
2010-09-28,265.743927,265.798706,258.256989,262.600708,262.600708,7336797
2010-09-29,262.939453,265.474945,261.375305,262.859741,262.859741,4360684
2010-09-30,263.591980,264.941925,258.491119,261.913300,261.913300,6512519
2010-10-01,264.010437,264.319275,260.523499,261.828613,261.828613,4466680
2010-10-04,261.494843,263.138702,258.456238,260.199707,260.199707,3895547
2010-10-05,263.203461,268.991760,262.291870,268.110046,268.110046,7040491
2010-10-06,268.623138,268.966858,263.980530,266.177307,266.177307,5545308
2010-10-07,267.103821,267.596985,263.582031,264.015411,264.015411,4809560
2010-10-08,265.390259,267.796234,262.824860,267.173553,267.173553,5739834
2010-10-11,268.234589,271.283173,267.582031,268.413910,268.413910,5272288
2010-10-12,269.051544,271.975555,267.890869,269.684143,269.684143,7535339
2010-10-13,272.478668,272.722778,270.152405,270.635590,270.635590,6134106
2010-10-14,271.073944,271.606964,267.552155,269.455017,269.455017,13317932
2010-10-15,298.516083,299.696655,294.695404,299.602020,299.602020,29760734
2010-10-18,299.153687,308.687958,299.153687,307.701660,307.701660,14249612
2010-10-19,303.288208,306.262054,300.304382,302.780121,302.780121,9210193
2010-10-20,302.934540,307.537262,302.615723,302.854828,302.854828,7076626
2010-10-21,304.613220,306.849854,301.868530,304.852325,304.852325,5862894
2010-10-22,304.817474,306.262054,303.885956,305.121338,305.121338,4529113
2010-10-25,306.645630,311.203522,306.336761,307.098907,307.098907,6340477
2010-10-26,305.405273,309.455078,304.374146,308.144989,308.144989,5044638
2010-10-27,306.735291,308.842377,305.021698,307.083984,307.083984,4500606
2010-10-28,308.867279,309.340515,305.504883,308.135040,308.135040,4384975
2010-10-29,307.382843,308.344238,305.350464,305.704132,305.704132,4573679
2010-11-01,306.715363,309.171143,304.463806,306.351715,306.351715,6197342
2010-11-02,308.179871,308.842377,306.142517,306.650604,306.650604,4010175
2010-11-03,307.597046,309.753967,305.604523,308.932037,308.932037,6786342
2010-11-04,311.153717,313.783875,309.888458,310.969421,310.969421,7168368
2010-11-05,310.426453,311.577118,309.395325,311.372894,311.372894,3544637
2010-11-08,310.844879,313.569672,310.401550,312.214752,312.214752,4218352
2010-11-09,313.823700,314.247131,309.096436,311.243378,311.243378,4491171
2010-11-10,309.878510,310.336792,307.602020,310.277008,310.277008,5012719
2010-11-11,308.692932,308.767670,305.958191,307.442627,307.442627,4540154
2010-11-12,305.848602,307.298157,299.482452,300.518585,300.518585,6811436
2010-11-15,300.413971,300.872253,295.915833,296.623169,296.623169,6983880
2010-11-16,295.273254,297.828674,290.635620,290.770111,290.770111,6639594
2010-11-17,291.407745,293.649323,289.599518,290.685425,290.685425,4903310
2010-11-18,293.400269,298.869751,293.181091,297.166138,297.166138,5199416
2010-11-19,297.385315,297.828674,294.067749,294.311859,294.311859,4612223
2010-11-22,292.638123,295.611969,290.286926,294.506134,294.506134,4389592
2010-11-23,292.408966,293.405243,288.020416,290.416443,290.416443,4341412
2010-11-24,292.558411,297.186066,292.428894,296.374115,296.374115,4810765
2010-11-26,294.127533,295.382843,292.403992,293.898407,293.898407,2632029
2010-11-29,293.484955,293.798767,288.892151,289.968140,289.968140,5740838
2010-11-30,286.087677,286.087677,275.621887,276.817413,276.817413,14288156
2010-12-01,280.448822,284.717804,280.149933,281.121277,281.121277,7536343
2010-12-02,283.268250,285.594513,281.619415,284.842346,284.842346,5114900
2010-12-03,283.661774,287.163635,282.939484,285.430145,285.430145,5282125
2010-12-06,289.200989,289.913330,287.228394,288.100128,288.100128,4203296
2010-12-07,294.531036,295.392792,291.905853,292.473724,292.473724,6107206
2010-12-08,294.879730,295.153687,290.755188,294.167389,294.167389,3526971
2010-12-09,295.831146,296.677979,293.400269,294.645599,294.645599,3751810
2010-12-10,295.462524,295.885956,294.042847,294.999268,294.999268,3422179
2010-12-13,297.445099,300.374115,295.935760,296.199768,296.199768,4814980
2010-12-14,297.430145,298.027924,295.133759,296.344238,296.344238,3298919
2010-12-15,295.990570,297.111359,293.474976,294.047852,294.047852,4351650
2010-12-16,295.318085,295.776367,292.937012,294.750214,294.750214,3205771
2010-12-17,294.396515,295.173615,292.737732,294.296906,294.296906,6197342
2010-12-20,296.214722,297.823669,293.230896,296.418945,296.418945,3961393
2010-12-21,298.167389,301.230927,297.689178,300.408997,300.408997,3773090
2010-12-22,300.872253,302.366669,300.513611,301.614471,301.614471,2424052
2010-12-23,301.539764,301.868530,299.890930,300.986816,300.986816,2229927
2010-12-27,300.244598,300.762665,298.630646,300.065277,300.065277,2425257
2010-12-28,299.900909,300.807495,297.888428,298.341736,298.341736,2137582
2010-12-29,299.875977,300.080231,298.341736,299.377869,299.377869,2046040
2010-12-30,297.883453,299.542236,297.579590,298.311859,298.311859,1986418
2010-12-31,297.255798,298.092682,294.909607,295.875977,295.875977,3090139
