Date,Open,High,Low,Close,Adj Close,Volume
2010-03-30,108.570000,108.660004,107.870003,107.970001,107.970001,9817700
2010-03-31,109.440002,109.500000,108.849998,108.949997,108.949997,14006800
2010-04-01,109.970001,110.470001,109.919998,110.260002,110.260002,11370500
2010-04-05,110.559998,110.980003,110.269997,110.889999,110.889999,8207900
2010-04-06,110.889999,111.510002,110.830002,111.029999,111.029999,10322300
2010-04-07,111.849998,112.930000,111.769997,112.489998,112.489998,19139500
2010-04-08,112.470001,112.980003,112.129997,112.650002,112.650002,12445400
2010-04-09,113.089996,114.070000,112.739998,113.639999,113.639999,16427800
2010-04-12,113.639999,114.129997,112.980003,113.010002,113.010002,11118900
2010-04-13,113.120003,113.160004,112.059998,112.690002,112.690002,11261100
2010-04-14,113.230003,113.660004,112.779999,113.029999,113.029999,10572100
2010-04-15,112.900002,113.709999,112.849998,113.650002,113.650002,10952100
2010-04-16,112.500000,113.070000,110.540001,111.239998,111.239998,24572600
2010-04-19,110.879997,111.360001,110.669998,111.150002,111.150002,7993700
2010-04-20,111.730003,112.209999,111.330002,111.459999,111.459999,7019800
2010-04-21,111.820000,112.639999,111.480003,112.309998,112.309998,6842900
2010-04-22,111.790001,112.010002,110.760002,111.839996,111.839996,9598900
2010-04-23,111.260002,113.300003,111.089996,113.190002,113.190002,12505800
2010-04-26,112.879997,113.199997,112.629997,112.750000,112.750000,8335400
2010-04-27,112.430000,114.820000,112.339996,114.629997,114.629997,25057100
2010-04-28,114.029999,114.989998,113.629997,114.309998,114.309998,26891900
2010-04-29,113.849998,114.519997,113.839996,114.279999,114.279999,10374300
2010-04-30,115.260002,115.699997,115.209999,115.360001,115.360001,13403100
2010-05-03,115.910004,116.279999,115.529999,115.730003,115.730003,13570800
2010-05-04,116.389999,116.430000,114.169998,114.870003,114.870003,21512100
2010-05-05,113.580002,115.239998,113.309998,115.089996,115.089996,21616700
2010-05-06,115.620003,118.620003,115.570000,118.489998,118.489998,50546300
2010-05-07,117.639999,118.879997,116.739998,118.269997,118.269997,34272700
2010-05-10,117.500000,117.900002,116.809998,117.570000,117.570000,28433800
2010-05-11,119.459999,120.870003,118.970001,120.660004,120.660004,36731800
2010-05-12,121.279999,122.239998,120.769997,121.400002,121.400002,32703600
2010-05-13,121.290001,121.709999,120.099998,120.559998,120.559998,22340400
2010-05-14,121.879997,122.019997,119.120003,120.370003,120.370003,34643200
2010-05-17,120.550003,121.120003,119.290001,119.360001,119.360001,27898000
2010-05-18,118.860001,120.320000,118.500000,119.489998,119.489998,26595300
2010-05-19,118.190002,118.430000,116.080002,116.629997,116.629997,34412400
2010-05-20,116.139999,116.949997,115.180000,115.839996,115.839996,28908200
2010-05-21,115.050003,116.239998,114.510002,115.220001,115.220001,20098300
2010-05-24,116.339996,117.169998,116.040001,116.839996,116.839996,14300500
2010-05-25,117.160004,117.519997,116.820000,117.360001,117.360001,21232700
2010-05-26,118.580002,119.080002,118.320000,118.470001,118.470001,13153500
2010-05-27,118.160004,119.040001,118.139999,118.690002,118.690002,10418500
2010-05-28,118.480003,118.900002,117.629997,118.879997,118.879997,11579400
2010-06-01,119.879997,120.250000,119.629997,119.910004,119.910004,12207800
2010-06-02,119.349998,119.879997,118.720001,119.779999,119.779999,10339300
2010-06-03,119.160004,119.389999,117.480003,117.959999,117.959999,13855200
2010-06-04,117.959999,119.389999,117.050003,119.190002,119.190002,16532500
2010-06-07,118.730003,121.800003,118.620003,121.489998,121.489998,20238600
2010-06-08,121.610001,122.449997,120.660004,121.000000,121.000000,23404800
2010-06-09,120.480003,120.989998,119.510002,120.559998,120.559998,12884600
2010-06-10,119.360001,120.040001,118.830002,118.970001,118.970001,13687900
2010-06-11,119.879997,120.410004,119.330002,120.010002,120.010002,7829400
2010-06-14,119.629997,120.260002,118.959999,119.599998,119.599998,11002800
2010-06-15,119.709999,121.029999,119.480003,120.989998,120.989998,15073000
2010-06-16,120.680000,120.889999,120.040001,120.330002,120.330002,10500500
2010-06-17,121.639999,122.410004,121.489998,121.900002,121.900002,19792200
2010-06-18,123.040001,123.500000,122.809998,122.830002,122.830002,19429900
2010-06-21,123.089996,123.110001,120.360001,120.389999,120.389999,20041700
2010-06-22,121.160004,121.589996,120.870003,121.449997,121.449997,12940900
2010-06-23,120.889999,121.019997,119.769997,120.949997,120.949997,14120400
2010-06-24,120.760002,122.160004,120.669998,121.300003,121.300003,13137700
2010-06-25,122.750000,123.129997,122.489998,122.760002,122.760002,9986700
2010-06-28,122.790001,123.559998,120.809998,121.089996,121.089996,19650700
2010-06-29,121.050003,121.820000,120.019997,121.269997,121.269997,17334700
2010-06-30,121.070000,122.089996,120.879997,121.680000,121.680000,12016300
2010-07-01,120.910004,121.029999,116.980003,117.040001,117.040001,33248900
2010-07-02,118.209999,118.500000,117.410004,118.489998,118.489998,14732800
2010-07-06,117.669998,117.720001,116.300003,116.510002,116.510002,16846900
2010-07-07,116.570000,117.779999,116.500000,117.730003,117.730003,10930100
2010-07-08,117.389999,117.410004,116.099998,117.209999,117.209999,11315100
2010-07-09,118.139999,118.730003,118.000000,118.360001,118.360001,9596800
2010-07-12,117.830002,118.199997,116.970001,117.339996,117.339996,7506700
2010-07-13,118.980003,119.099998,118.360001,118.360001,118.360001,8423700
2010-07-14,118.260002,119.129997,117.589996,118.300003,118.300003,9574800
2010-07-15,118.589996,118.699997,117.730003,118.230003,118.230003,8586900
2010-07-16,116.690002,116.790001,115.949997,116.669998,116.669998,17494400
2010-07-19,115.570000,115.800003,115.110001,115.730003,115.730003,15723900
2010-07-20,115.750000,116.739998,115.480003,116.650002,116.650002,9263100
2010-07-21,116.800003,117.000000,115.709999,115.849998,115.849998,9396200
2010-07-22,115.949997,117.500000,115.910004,116.860001,116.860001,8161000
2010-07-23,117.120003,117.470001,115.790001,116.089996,116.089996,8337000
2010-07-26,116.379997,116.470001,115.300003,115.519997,115.519997,11219000
2010-07-27,114.949997,114.989998,113.209999,113.510002,113.510002,29524800
2010-07-28,113.480003,113.930000,113.080002,113.779999,113.779999,16071500
2010-07-29,113.540001,114.349998,113.339996,114.290001,114.290001,9476300
2010-07-30,114.360001,115.730003,114.080002,115.489998,115.489998,10093200
2010-08-02,116.120003,116.389999,115.199997,115.540001,115.540001,8473400
2010-08-03,115.879997,116.440002,115.809998,115.989998,115.989998,5579400
2010-08-04,117.410004,117.650002,116.650002,116.720001,116.720001,10323200
2010-08-05,117.010002,117.099998,116.349998,116.980003,116.980003,7023000
2010-08-06,117.989998,118.419998,117.489998,117.839996,117.839996,10001700
2010-08-09,117.760002,117.849998,117.230003,117.400002,117.400002,6751400
2010-08-10,116.589996,118.089996,116.400002,117.730003,117.730003,10444900
2010-08-11,117.739998,118.139999,116.580002,117.339996,117.339996,12436900
2010-08-12,118.559998,118.860001,118.459999,118.769997,118.769997,12327000
2010-08-13,118.820000,118.889999,118.360001,118.739998,118.739998,10213200
2010-08-16,119.699997,119.820000,119.459999,119.730003,119.730003,8948300
2010-08-17,119.750000,119.970001,119.599998,119.750000,119.750000,9145400
2010-08-18,119.230003,120.510002,119.000000,120.220001,120.220001,12102500
2010-08-19,120.650002,120.989998,120.110001,120.389999,120.389999,10014500
2010-08-20,119.970001,120.070000,119.449997,119.970001,119.970001,10682100
2010-08-23,119.910004,120.070000,119.419998,119.779999,119.779999,4857800
2010-08-24,118.769997,120.800003,118.709999,120.360001,120.360001,14811400
2010-08-25,121.120003,121.379997,120.669998,121.360001,121.360001,13987100
2010-08-26,121.089996,122.949997,120.500000,120.959999,120.959999,8886600
2010-08-27,121.199997,121.449997,120.419998,121.010002,121.010002,11155400
2010-08-30,120.849998,121.059998,120.580002,120.910004,120.910004,4390900
2010-08-31,121.769997,122.190002,121.459999,122.080002,122.080002,12249700
2010-09-01,122.150002,122.209999,121.430000,121.690002,121.690002,11873500
2010-09-02,122.379997,122.480003,121.889999,122.290001,122.290001,7002100
2010-09-03,121.389999,122.389999,121.150002,121.860001,121.860001,9074500
2010-09-07,122.910004,123.059998,122.629997,122.699997,122.699997,8777500
2010-09-08,122.820000,123.419998,122.599998,122.709999,122.709999,9788900
2010-09-09,122.440002,122.879997,121.379997,121.559998,121.559998,13745000
2010-09-10,121.400002,122.300003,121.389999,121.730003,121.730003,12510000
2010-09-13,121.629997,122.110001,121.389999,121.620003,121.620003,9693300
2010-09-14,122.919998,124.589996,121.550003,124.019997,124.019997,26588900
2010-09-15,123.970001,124.290001,123.430000,123.940002,123.940002,11689100
2010-09-16,124.500000,124.769997,124.190002,124.629997,124.629997,12672800
2010-09-17,125.029999,125.029999,124.269997,124.540001,124.540001,13819200
2010-09-20,125.089996,125.449997,124.779999,124.870003,124.870003,8475800
2010-09-21,124.769997,126.169998,124.160004,126.010002,126.010002,20408400
2010-09-22,126.580002,126.629997,125.699997,126.199997,126.199997,11046900
2010-09-23,126.199997,126.660004,125.809998,126.300003,126.300003,9325200
2010-09-24,126.910004,127.000000,126.300003,126.690002,126.690002,14945000
2010-09-27,126.900002,126.910004,126.480003,126.720001,126.720001,6679700
2010-09-28,126.419998,128.029999,126.110001,127.849998,127.849998,19857200
2010-09-29,127.930000,128.240005,127.519997,127.949997,127.949997,12328900
2010-09-30,128.149994,128.279999,126.610001,127.910004,127.910004,19213400
2010-10-01,127.910004,129.070007,127.910004,128.910004,128.910004,17211900
2010-10-04,128.520004,128.619995,128.220001,128.460007,128.460007,8368000
2010-10-05,130.110001,131.119995,129.869995,130.990005,130.990005,17489600
2010-10-06,131.449997,131.860001,131.339996,131.809998,131.809998,16142200
2010-10-07,132.600006,132.669998,129.509995,130.369995,130.369995,38676800
2010-10-08,130.779999,131.880005,130.470001,131.660004,131.660004,18693300
2010-10-11,131.279999,132.330002,130.979996,132.289993,132.289993,10621300
2010-10-12,132.059998,132.210007,131.360001,131.960007,131.960007,13289200
2010-10-13,132.729996,134.309998,132.630005,134.070007,134.070007,18398500
2010-10-14,134.059998,134.850006,133.899994,134.750000,134.750000,26890500
2010-10-15,134.240005,134.460007,133.070007,133.679993,133.679993,26168600
2010-10-18,133.460007,134.339996,133.160004,134.279999,134.279999,12289500
2010-10-19,130.460007,131.589996,129.750000,130.110001,130.110001,25327200
2010-10-20,130.360001,131.649994,130.320007,131.320007,131.320007,12556600
2010-10-21,131.080002,131.589996,128.720001,129.470001,129.470001,21804200
2010-10-22,129.470001,129.750000,128.970001,129.729996,129.729996,11885300
2010-10-25,131.160004,131.380005,130.210007,130.850006,130.850006,12154900
2010-10-26,129.990005,131.139999,129.729996,130.880005,130.880005,10710900
2010-10-27,129.929993,130.000000,128.789993,129.520004,129.520004,16132100
2010-10-28,130.360001,131.500000,129.839996,131.240005,131.240005,15889600
2010-10-29,131.479996,132.820007,131.059998,132.619995,132.619995,14334900
2010-11-01,132.850006,133.070007,131.759995,131.919998,131.919998,12403600
2010-11-02,132.440002,132.589996,131.880005,132.490005,132.490005,9396900
2010-11-03,132.279999,132.520004,129.479996,131.570007,131.570007,31702100
2010-11-04,134.639999,136.130005,134.240005,136.029999,136.029999,23464700
2010-11-05,135.139999,136.610001,134.949997,136.380005,136.380005,20342500
2010-11-08,135.919998,137.789993,135.529999,137.779999,137.779999,17367400
2010-11-09,138.699997,139.149994,135.050003,135.589996,135.589996,39445200
2010-11-10,137.029999,137.279999,135.149994,137.240005,137.240005,28484700
2010-11-11,137.619995,137.750000,136.449997,137.660004,137.660004,15447500
2010-11-12,135.889999,136.309998,132.820007,133.690002,133.690002,35885900
2010-11-15,133.860001,134.490005,132.389999,132.419998,132.419998,15096800
2010-11-16,132.240005,132.380005,129.830002,130.970001,130.970001,32478100
2010-11-17,130.770004,131.369995,130.130005,130.380005,130.380005,16432100
2010-11-18,131.820007,132.779999,131.550003,132.089996,132.089996,16009400
2010-11-19,131.479996,132.350006,131.009995,132.199997,132.199997,14146400
2010-11-22,132.130005,133.600006,131.690002,133.479996,133.479996,13093400
2010-11-23,133.600006,135.070007,133.460007,134.410004,134.410004,18215200
2010-11-24,134.360001,134.699997,133.740005,134.179993,134.179993,8858100
2010-11-26,132.380005,133.160004,131.929993,133.110001,133.110001,7822400
2010-11-29,133.190002,133.750000,132.330002,133.509995,133.509995,13983800
2010-11-30,135.210007,135.750000,134.779999,135.419998,135.419998,17473100
2010-12-01,135.710007,136.139999,134.960007,135.380005,135.380005,16831100
2010-12-02,135.619995,136.589996,135.149994,135.199997,135.199997,17583800
2010-12-03,136.619995,138.110001,136.479996,138.070007,138.070007,16517200
2010-12-06,138.139999,139.460007,137.729996,139.110001,139.110001,15640800
2010-12-07,139.460007,139.539993,136.460007,136.500000,136.500000,26490400
2010-12-08,135.910004,136.289993,133.880005,134.789993,134.789993,23483300
2010-12-09,135.690002,136.160004,134.880005,135.369995,135.369995,14157600
2010-12-10,134.940002,135.479996,133.949997,135.410004,135.410004,11937900
2010-12-13,136.259995,136.639999,135.860001,136.050003,136.050003,13352400
2010-12-14,136.270004,137.210007,135.860001,136.179993,136.179993,17430800
2010-12-15,135.339996,135.929993,134.679993,134.699997,134.699997,15089500
2010-12-16,134.210007,134.229996,132.860001,133.809998,133.809998,23463000
2010-12-17,133.970001,134.630005,133.220001,134.199997,134.199997,17213000
2010-12-20,135.130005,135.440002,134.330002,135.110001,135.110001,13142300
2010-12-21,135.169998,135.779999,134.789993,135.320007,135.320007,10235600
2010-12-22,135.600006,135.699997,134.970001,135.050003,135.050003,7300600
2010-12-23,134.259995,134.899994,133.929993,134.660004,134.660004,8700800
2010-12-27,134.960007,135.059998,134.490005,135.020004,135.020004,3436400
2010-12-28,136.850006,137.339996,136.619995,137.220001,137.220001,10111800
2010-12-29,137.380005,138.050003,137.190002,137.710007,137.710007,8442300
2010-12-30,137.580002,137.710007,136.940002,137.029999,137.029999,5749400
2010-12-31,137.779999,138.770004,137.720001,138.720001,138.720001,9219800
